Loan_ID,Gender,Race,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP001586,Female,Black,Yes,3,Not Graduate,No,3522,0.0,81.0,180.0,1.0,Rural,N
LP001586,Male,White,Yes,3,Not Graduate,No,3522,0.0,81.0,180.0,1.0,Rural,N
LP001586,Female,White,Yes,3,Not Graduate,No,3522,0.0,81.0,180.0,1.0,Rural,N
LP001594,Female,Black,Yes,0,Graduate,No,5708,5625.0,187.0,360.0,1.0,Semiurban,Y
LP001594,Male,White,Yes,0,Graduate,No,5708,5625.0,187.0,360.0,1.0,Semiurban,Y
LP001594,Female,White,Yes,0,Graduate,No,5708,5625.0,187.0,360.0,1.0,Semiurban,Y
LP001603,Female,Black,Yes,0,Not Graduate,Yes,4344,736.0,87.0,360.0,1.0,Semiurban,N
LP001603,Male,White,Yes,0,Not Graduate,Yes,4344,736.0,87.0,360.0,1.0,Semiurban,N
LP001603,Female,White,Yes,0,Not Graduate,Yes,4344,736.0,87.0,360.0,1.0,Semiurban,N
LP001606,Female,Black,Yes,0,Graduate,No,3497,1964.0,116.0,360.0,1.0,Rural,Y
LP001606,Male,White,Yes,0,Graduate,No,3497,1964.0,116.0,360.0,1.0,Rural,Y
LP001606,Female,White,Yes,0,Graduate,No,3497,1964.0,116.0,360.0,1.0,Rural,Y
LP001608,Female,Black,Yes,2,Graduate,No,2045,1619.0,101.0,360.0,1.0,Rural,Y
LP001608,Male,White,Yes,2,Graduate,No,2045,1619.0,101.0,360.0,1.0,Rural,Y
LP001608,Female,White,Yes,2,Graduate,No,2045,1619.0,101.0,360.0,1.0,Rural,Y
LP001616,Female,Black,Yes,1,Graduate,No,3750,0.0,116.0,360.0,1.0,Semiurban,Y
LP001616,Male,White,Yes,1,Graduate,No,3750,0.0,116.0,360.0,1.0,Semiurban,Y
LP001616,Female,White,Yes,1,Graduate,No,3750,0.0,116.0,360.0,1.0,Semiurban,Y
LP001630,Female,Black,No,0,Not Graduate,No,2333,1451.0,102.0,480.0,0.0,Urban,N
LP001630,Male,White,No,0,Not Graduate,No,2333,1451.0,102.0,480.0,0.0,Urban,N
LP001630,Female,White,No,0,Not Graduate,No,2333,1451.0,102.0,480.0,0.0,Urban,N
LP001633,Female,Black,Yes,1,Graduate,No,6400,7250.0,180.0,360.0,0.0,Urban,N
LP001633,Male,White,Yes,1,Graduate,No,6400,7250.0,180.0,360.0,0.0,Urban,N
LP001633,Female,White,Yes,1,Graduate,No,6400,7250.0,180.0,360.0,0.0,Urban,N
LP001634,Female,Black,No,0,Graduate,No,1916,5063.0,67.0,360.0,0.84,Rural,N
LP001634,Male,White,No,0,Graduate,No,1916,5063.0,67.0,360.0,0.84,Rural,N
LP001634,Female,White,No,0,Graduate,No,1916,5063.0,67.0,360.0,0.84,Rural,N
LP001636,Female,Black,Yes,0,Graduate,No,4600,0.0,73.0,180.0,1.0,Semiurban,Y
LP001636,Male,White,Yes,0,Graduate,No,4600,0.0,73.0,180.0,1.0,Semiurban,Y
LP001636,Female,White,Yes,0,Graduate,No,4600,0.0,73.0,180.0,1.0,Semiurban,Y
LP001639,Male,Black,Yes,0,Graduate,No,3625,0.0,108.0,360.0,1.0,Semiurban,Y
LP001639,Male,White,Yes,0,Graduate,No,3625,0.0,108.0,360.0,1.0,Semiurban,Y
LP001639,Female,White,Yes,0,Graduate,No,3625,0.0,108.0,360.0,1.0,Semiurban,Y
LP001641,Female,Black,Yes,1,Graduate,Yes,2178,0.0,66.0,300.0,0.0,Rural,N
LP001641,Male,White,Yes,1,Graduate,Yes,2178,0.0,66.0,300.0,0.0,Rural,N
LP001641,Female,White,Yes,1,Graduate,Yes,2178,0.0,66.0,300.0,0.0,Rural,N
LP001643,Female,Black,Yes,0,Graduate,No,2383,2138.0,58.0,360.0,0.84,Rural,Y
LP001643,Male,White,Yes,0,Graduate,No,2383,2138.0,58.0,360.0,0.84,Rural,Y
LP001643,Female,White,Yes,0,Graduate,No,2383,2138.0,58.0,360.0,0.84,Rural,Y
LP001644,Female,Black,Yes,0,Graduate,Yes,674,5296.0,168.0,360.0,1.0,Rural,Y
LP001644,Male,White,Yes,0,Graduate,Yes,674,5296.0,168.0,360.0,1.0,Rural,Y
LP001644,Female,White,Yes,0,Graduate,Yes,674,5296.0,168.0,360.0,1.0,Rural,Y
LP001647,Male,Black,Yes,0,Graduate,No,9328,0.0,188.0,180.0,1.0,Rural,Y
LP001647,Female,Black,Yes,0,Graduate,No,9328,0.0,188.0,180.0,1.0,Rural,Y
LP001647,Female,White,Yes,0,Graduate,No,9328,0.0,188.0,180.0,1.0,Rural,Y
LP001653,Female,Black,No,0,Not Graduate,No,4885,0.0,48.0,360.0,1.0,Rural,Y
LP001653,Male,White,No,0,Not Graduate,No,4885,0.0,48.0,360.0,1.0,Rural,Y
LP001653,Female,White,No,0,Not Graduate,No,4885,0.0,48.0,360.0,1.0,Rural,Y
LP001656,Male,Black,No,0,Graduate,No,12000,0.0,164.0,360.0,1.0,Semiurban,N
LP001656,Female,Black,No,0,Graduate,No,12000,0.0,164.0,360.0,1.0,Semiurban,N
LP001656,Female,White,No,0,Graduate,No,12000,0.0,164.0,360.0,1.0,Semiurban,N
LP001657,Female,Black,Yes,0,Not Graduate,No,6033,0.0,160.0,360.0,1.0,Urban,N
LP001657,Male,White,Yes,0,Not Graduate,No,6033,0.0,160.0,360.0,1.0,Urban,N
LP001657,Female,White,Yes,0,Not Graduate,No,6033,0.0,160.0,360.0,1.0,Urban,N
LP001658,Female,Black,No,0,Graduate,No,3858,0.0,76.0,360.0,1.0,Semiurban,Y
LP001658,Male,White,No,0,Graduate,No,3858,0.0,76.0,360.0,1.0,Semiurban,Y
LP001658,Female,White,No,0,Graduate,No,3858,0.0,76.0,360.0,1.0,Semiurban,Y
LP001664,Female,Black,No,0,Graduate,No,4191,0.0,120.0,360.0,1.0,Rural,Y
LP001664,Male,White,No,0,Graduate,No,4191,0.0,120.0,360.0,1.0,Rural,Y
LP001664,Female,White,No,0,Graduate,No,4191,0.0,120.0,360.0,1.0,Rural,Y
LP001665,Female,Black,Yes,1,Graduate,No,3125,2583.0,170.0,360.0,1.0,Semiurban,N
LP001665,Male,White,Yes,1,Graduate,No,3125,2583.0,170.0,360.0,1.0,Semiurban,N
LP001665,Female,White,Yes,1,Graduate,No,3125,2583.0,170.0,360.0,1.0,Semiurban,N
LP001666,Male,Black,No,0,Graduate,No,8333,3750.0,187.0,360.0,1.0,Rural,Y
LP001666,Female,Black,No,0,Graduate,No,8333,3750.0,187.0,360.0,1.0,Rural,Y
LP001666,Female,White,No,0,Graduate,No,8333,3750.0,187.0,360.0,1.0,Rural,Y
LP001669,Male,Black,No,0,Not Graduate,No,1907,2365.0,120.0,342.0,1.0,Urban,Y
LP001669,Male,White,No,0,Not Graduate,No,1907,2365.0,120.0,342.0,1.0,Urban,Y
LP001669,Female,White,No,0,Not Graduate,No,1907,2365.0,120.0,342.0,1.0,Urban,Y
LP001671,Male,Black,Yes,0,Graduate,No,3416,2816.0,113.0,360.0,0.84,Semiurban,Y
LP001671,Male,White,Yes,0,Graduate,No,3416,2816.0,113.0,360.0,0.84,Semiurban,Y
LP001671,Female,White,Yes,0,Graduate,No,3416,2816.0,113.0,360.0,0.84,Semiurban,Y
LP001673,Male,Black,No,0,Graduate,Yes,11000,0.0,83.0,360.0,1.0,Urban,N
LP001673,Female,Black,No,0,Graduate,Yes,11000,0.0,83.0,360.0,1.0,Urban,N
LP001673,Female,White,No,0,Graduate,Yes,11000,0.0,83.0,360.0,1.0,Urban,N
LP001674,Female,Black,Yes,1,Not Graduate,No,2600,2500.0,90.0,360.0,1.0,Semiurban,Y
LP001674,Male,White,Yes,1,Not Graduate,No,2600,2500.0,90.0,360.0,1.0,Semiurban,Y
LP001674,Female,White,Yes,1,Not Graduate,No,2600,2500.0,90.0,360.0,1.0,Semiurban,Y
LP001677,Female,Black,No,2,Graduate,No,4923,0.0,166.0,360.0,0.0,Semiurban,Y
LP001677,Male,White,No,2,Graduate,No,4923,0.0,166.0,360.0,0.0,Semiurban,Y
LP001677,Female,White,No,2,Graduate,No,4923,0.0,166.0,360.0,0.0,Semiurban,Y
LP001682,Female,Black,Yes,3,Not Graduate,No,3992,0.0,146.41,180.0,1.0,Urban,N
LP001682,Male,White,Yes,3,Not Graduate,No,3992,0.0,146.41,180.0,1.0,Urban,N
LP001682,Female,White,Yes,3,Not Graduate,No,3992,0.0,146.41,180.0,1.0,Urban,N
LP001688,Female,Black,Yes,1,Not Graduate,No,3500,1083.0,135.0,360.0,1.0,Urban,Y
LP001688,Male,White,Yes,1,Not Graduate,No,3500,1083.0,135.0,360.0,1.0,Urban,Y
LP001688,Female,White,Yes,1,Not Graduate,No,3500,1083.0,135.0,360.0,1.0,Urban,Y
LP001691,Female,Black,Yes,2,Not Graduate,No,3917,0.0,124.0,360.0,1.0,Semiurban,Y
LP001691,Male,White,Yes,2,Not Graduate,No,3917,0.0,124.0,360.0,1.0,Semiurban,Y
LP001691,Female,White,Yes,2,Not Graduate,No,3917,0.0,124.0,360.0,1.0,Semiurban,Y
LP001692,Male,Black,No,0,Not Graduate,No,4408,0.0,120.0,360.0,1.0,Semiurban,Y
LP001692,Male,White,No,0,Not Graduate,No,4408,0.0,120.0,360.0,1.0,Semiurban,Y
LP001692,Female,White,No,0,Not Graduate,No,4408,0.0,120.0,360.0,1.0,Semiurban,Y
LP001693,Male,Black,No,0,Graduate,No,3244,0.0,80.0,360.0,1.0,Urban,Y
LP001693,Male,White,No,0,Graduate,No,3244,0.0,80.0,360.0,1.0,Urban,Y
LP001693,Female,White,No,0,Graduate,No,3244,0.0,80.0,360.0,1.0,Urban,Y
LP001698,Female,Black,No,0,Not Graduate,No,3975,2531.0,55.0,360.0,1.0,Rural,Y
LP001698,Male,White,No,0,Not Graduate,No,3975,2531.0,55.0,360.0,1.0,Rural,Y
LP001698,Female,White,No,0,Not Graduate,No,3975,2531.0,55.0,360.0,1.0,Rural,Y
LP001699,Female,Black,No,0,Graduate,No,2479,0.0,59.0,360.0,1.0,Urban,Y
LP001699,Male,White,No,0,Graduate,No,2479,0.0,59.0,360.0,1.0,Urban,Y
LP001699,Female,White,No,0,Graduate,No,2479,0.0,59.0,360.0,1.0,Urban,Y
LP001702,Female,Black,No,0,Graduate,No,3418,0.0,127.0,360.0,1.0,Semiurban,N
LP001702,Male,White,No,0,Graduate,No,3418,0.0,127.0,360.0,1.0,Semiurban,N
LP001702,Female,White,No,0,Graduate,No,3418,0.0,127.0,360.0,1.0,Semiurban,N
LP001708,Male,Black,No,0,Graduate,No,10000,0.0,214.0,360.0,1.0,Semiurban,N
LP001708,Female,Black,No,0,Graduate,No,10000,0.0,214.0,360.0,1.0,Semiurban,N
LP001708,Male,White,No,0,Graduate,No,10000,0.0,214.0,360.0,1.0,Semiurban,N
LP001711,Female,Black,Yes,3,Graduate,No,3430,1250.0,128.0,360.0,0.0,Semiurban,N
LP001711,Male,White,Yes,3,Graduate,No,3430,1250.0,128.0,360.0,0.0,Semiurban,N
LP001711,Female,White,Yes,3,Graduate,No,3430,1250.0,128.0,360.0,0.0,Semiurban,N
LP001713,Male,Black,Yes,1,Graduate,Yes,7787,0.0,240.0,360.0,1.0,Urban,Y
LP001713,Female,Black,Yes,1,Graduate,Yes,7787,0.0,240.0,360.0,1.0,Urban,Y
LP001713,Female,White,Yes,1,Graduate,Yes,7787,0.0,240.0,360.0,1.0,Urban,Y
LP001715,Female,Black,Yes,3,Not Graduate,Yes,5703,0.0,130.0,360.0,1.0,Rural,Y
LP001715,Male,White,Yes,3,Not Graduate,Yes,5703,0.0,130.0,360.0,1.0,Rural,Y
LP001715,Female,White,Yes,3,Not Graduate,Yes,5703,0.0,130.0,360.0,1.0,Rural,Y
LP001716,Female,Black,Yes,0,Graduate,No,3173,3021.0,137.0,360.0,1.0,Urban,Y
LP001716,Male,White,Yes,0,Graduate,No,3173,3021.0,137.0,360.0,1.0,Urban,Y
LP001716,Female,White,Yes,0,Graduate,No,3173,3021.0,137.0,360.0,1.0,Urban,Y
LP001720,Female,Black,Yes,3,Not Graduate,No,3850,983.0,100.0,360.0,1.0,Semiurban,Y
LP001720,Male,White,Yes,3,Not Graduate,No,3850,983.0,100.0,360.0,1.0,Semiurban,Y
LP001720,Female,White,Yes,3,Not Graduate,No,3850,983.0,100.0,360.0,1.0,Semiurban,Y
LP001722,Female,Black,Yes,0,Graduate,No,150,1800.0,135.0,360.0,1.0,Rural,N
LP001722,Male,White,Yes,0,Graduate,No,150,1800.0,135.0,360.0,1.0,Rural,N
LP001722,Female,White,Yes,0,Graduate,No,150,1800.0,135.0,360.0,1.0,Rural,N
LP001726,Female,Black,Yes,0,Graduate,No,3727,1775.0,131.0,360.0,1.0,Semiurban,Y
LP001726,Male,White,Yes,0,Graduate,No,3727,1775.0,131.0,360.0,1.0,Semiurban,Y
LP001726,Female,White,Yes,0,Graduate,No,3727,1775.0,131.0,360.0,1.0,Semiurban,Y
LP001732,Female,Black,Yes,2,Graduate,No,5000,0.0,72.0,360.0,0.0,Semiurban,N
LP001732,Male,White,Yes,2,Graduate,No,5000,0.0,72.0,360.0,0.0,Semiurban,N
LP001732,Female,White,Yes,2,Graduate,No,5000,0.0,72.0,360.0,0.0,Semiurban,N
LP001734,Male,Black,Yes,2,Graduate,No,4283,2383.0,127.0,360.0,0.84,Semiurban,Y
LP001734,Male,White,Yes,2,Graduate,No,4283,2383.0,127.0,360.0,0.84,Semiurban,Y
LP001734,Female,White,Yes,2,Graduate,No,4283,2383.0,127.0,360.0,0.84,Semiurban,Y
LP001736,Female,Black,Yes,0,Graduate,No,2221,0.0,60.0,360.0,0.0,Urban,N
LP001736,Male,White,Yes,0,Graduate,No,2221,0.0,60.0,360.0,0.0,Urban,N
LP001736,Female,White,Yes,0,Graduate,No,2221,0.0,60.0,360.0,0.0,Urban,N
LP001743,Female,Black,Yes,2,Graduate,No,4009,1717.0,116.0,360.0,1.0,Semiurban,Y
LP001743,Male,White,Yes,2,Graduate,No,4009,1717.0,116.0,360.0,1.0,Semiurban,Y
LP001743,Female,White,Yes,2,Graduate,No,4009,1717.0,116.0,360.0,1.0,Semiurban,Y
LP001744,Female,Black,No,0,Graduate,No,2971,2791.0,144.0,360.0,1.0,Semiurban,Y
LP001744,Male,White,No,0,Graduate,No,2971,2791.0,144.0,360.0,1.0,Semiurban,Y
LP001744,Female,White,No,0,Graduate,No,2971,2791.0,144.0,360.0,1.0,Semiurban,Y
LP001749,Male,Black,Yes,0,Graduate,No,7578,1010.0,175.0,342.0,1.0,Semiurban,Y
LP001749,Female,Black,Yes,0,Graduate,No,7578,1010.0,175.0,342.0,1.0,Semiurban,Y
LP001749,Female,White,Yes,0,Graduate,No,7578,1010.0,175.0,342.0,1.0,Semiurban,Y
LP001750,Female,Black,Yes,0,Graduate,No,6250,0.0,128.0,360.0,1.0,Semiurban,Y
LP001750,Male,White,Yes,0,Graduate,No,6250,0.0,128.0,360.0,1.0,Semiurban,Y
LP001750,Female,White,Yes,0,Graduate,No,6250,0.0,128.0,360.0,1.0,Semiurban,Y
LP001751,Female,Black,Yes,0,Graduate,No,3250,0.0,170.0,360.0,1.0,Rural,N
LP001751,Male,White,Yes,0,Graduate,No,3250,0.0,170.0,360.0,1.0,Rural,N
LP001751,Female,White,Yes,0,Graduate,No,3250,0.0,170.0,360.0,1.0,Rural,N
LP001754,Female,Black,Yes,0,Not Graduate,Yes,4735,0.0,138.0,360.0,1.0,Urban,N
LP001754,Male,White,Yes,0,Not Graduate,Yes,4735,0.0,138.0,360.0,1.0,Urban,N
LP001754,Female,White,Yes,0,Not Graduate,Yes,4735,0.0,138.0,360.0,1.0,Urban,N
LP001758,Female,Black,Yes,2,Graduate,No,6250,1695.0,210.0,360.0,1.0,Semiurban,Y
LP001758,Male,White,Yes,2,Graduate,No,6250,1695.0,210.0,360.0,1.0,Semiurban,Y
LP001758,Female,White,Yes,2,Graduate,No,6250,1695.0,210.0,360.0,1.0,Semiurban,Y
LP001760,Female,Black,Yes,0,Graduate,No,4758,0.0,158.0,480.0,1.0,Semiurban,Y
LP001760,Male,White,Yes,0,Graduate,No,4758,0.0,158.0,480.0,1.0,Semiurban,Y
LP001760,Female,White,Yes,0,Graduate,No,4758,0.0,158.0,480.0,1.0,Semiurban,Y
LP001761,Female,Black,No,0,Graduate,Yes,6400,0.0,200.0,360.0,1.0,Rural,Y
LP001761,Male,White,No,0,Graduate,Yes,6400,0.0,200.0,360.0,1.0,Rural,Y
LP001761,Female,White,No,0,Graduate,Yes,6400,0.0,200.0,360.0,1.0,Rural,Y
LP001765,Female,Black,Yes,1,Graduate,No,2491,2054.0,104.0,360.0,1.0,Semiurban,Y
LP001765,Male,White,Yes,1,Graduate,No,2491,2054.0,104.0,360.0,1.0,Semiurban,Y
LP001765,Female,White,Yes,1,Graduate,No,2491,2054.0,104.0,360.0,1.0,Semiurban,Y
LP001768,Female,Black,Yes,0,Graduate,No,3716,0.0,42.0,180.0,1.0,Rural,Y
LP001768,Male,White,Yes,0,Graduate,No,3716,0.0,42.0,180.0,1.0,Rural,Y
LP001768,Female,White,Yes,0,Graduate,No,3716,0.0,42.0,180.0,1.0,Rural,Y
LP001770,Female,Black,No,0,Not Graduate,No,3189,2598.0,120.0,342.0,1.0,Rural,Y
LP001770,Male,White,No,0,Not Graduate,No,3189,2598.0,120.0,342.0,1.0,Rural,Y
LP001770,Female,White,No,0,Not Graduate,No,3189,2598.0,120.0,342.0,1.0,Rural,Y
LP001776,Male,Black,No,0,Graduate,No,8333,0.0,280.0,360.0,1.0,Semiurban,Y
LP001776,Female,Black,No,0,Graduate,No,8333,0.0,280.0,360.0,1.0,Semiurban,Y
LP001776,Male,White,No,0,Graduate,No,8333,0.0,280.0,360.0,1.0,Semiurban,Y
LP001778,Female,Black,Yes,1,Graduate,No,3155,1779.0,140.0,360.0,1.0,Semiurban,Y
LP001778,Male,White,Yes,1,Graduate,No,3155,1779.0,140.0,360.0,1.0,Semiurban,Y
LP001778,Female,White,Yes,1,Graduate,No,3155,1779.0,140.0,360.0,1.0,Semiurban,Y
LP001784,Female,Black,Yes,1,Graduate,No,5500,1260.0,170.0,360.0,1.0,Rural,Y
LP001784,Male,White,Yes,1,Graduate,No,5500,1260.0,170.0,360.0,1.0,Rural,Y
LP001784,Female,White,Yes,1,Graduate,No,5500,1260.0,170.0,360.0,1.0,Rural,Y
LP001786,Female,Black,Yes,0,Graduate,No,5746,0.0,255.0,360.0,0.84,Urban,N
LP001786,Male,White,Yes,0,Graduate,No,5746,0.0,255.0,360.0,0.84,Urban,N
LP001786,Female,White,Yes,0,Graduate,No,5746,0.0,255.0,360.0,0.84,Urban,N
LP001788,Male,Black,No,0,Graduate,Yes,3463,0.0,122.0,360.0,0.84,Urban,Y
LP001788,Male,White,No,0,Graduate,Yes,3463,0.0,122.0,360.0,0.84,Urban,Y
LP001788,Female,White,No,0,Graduate,Yes,3463,0.0,122.0,360.0,0.84,Urban,Y
LP001790,Male,Black,No,1,Graduate,No,3812,0.0,112.0,360.0,1.0,Rural,Y
LP001790,Male,White,No,1,Graduate,No,3812,0.0,112.0,360.0,1.0,Rural,Y
LP001790,Female,White,No,1,Graduate,No,3812,0.0,112.0,360.0,1.0,Rural,Y
LP001792,Female,Black,Yes,1,Graduate,No,3315,0.0,96.0,360.0,1.0,Semiurban,Y
LP001792,Male,White,Yes,1,Graduate,No,3315,0.0,96.0,360.0,1.0,Semiurban,Y
LP001792,Female,White,Yes,1,Graduate,No,3315,0.0,96.0,360.0,1.0,Semiurban,Y
LP001798,Female,Black,Yes,2,Graduate,No,5819,5000.0,120.0,360.0,1.0,Rural,Y
LP001798,Male,White,Yes,2,Graduate,No,5819,5000.0,120.0,360.0,1.0,Rural,Y
LP001798,Female,White,Yes,2,Graduate,No,5819,5000.0,120.0,360.0,1.0,Rural,Y
LP001800,Female,Black,Yes,1,Not Graduate,No,2510,1983.0,140.0,180.0,1.0,Urban,N
LP001800,Male,White,Yes,1,Not Graduate,No,2510,1983.0,140.0,180.0,1.0,Urban,N
LP001800,Female,White,Yes,1,Not Graduate,No,2510,1983.0,140.0,180.0,1.0,Urban,N
LP001806,Female,Black,No,0,Graduate,No,2965,5701.0,155.0,60.0,1.0,Urban,Y
LP001806,Male,White,No,0,Graduate,No,2965,5701.0,155.0,60.0,1.0,Urban,Y
LP001806,Female,White,No,0,Graduate,No,2965,5701.0,155.0,60.0,1.0,Urban,Y
LP001807,Female,Black,Yes,2,Graduate,Yes,6250,1300.0,108.0,360.0,1.0,Rural,Y
LP001807,Male,White,Yes,2,Graduate,Yes,6250,1300.0,108.0,360.0,1.0,Rural,Y
LP001807,Female,White,Yes,2,Graduate,Yes,6250,1300.0,108.0,360.0,1.0,Rural,Y
LP001811,Female,Black,Yes,0,Not Graduate,No,3406,4417.0,123.0,360.0,1.0,Semiurban,Y
LP001811,Male,White,Yes,0,Not Graduate,No,3406,4417.0,123.0,360.0,1.0,Semiurban,Y
LP001811,Female,White,Yes,0,Not Graduate,No,3406,4417.0,123.0,360.0,1.0,Semiurban,Y
LP001813,Female,Black,No,0,Graduate,Yes,6050,4333.0,120.0,180.0,1.0,Urban,N
LP001813,Male,White,No,0,Graduate,Yes,6050,4333.0,120.0,180.0,1.0,Urban,N
LP001813,Female,White,No,0,Graduate,Yes,6050,4333.0,120.0,180.0,1.0,Urban,N
LP001814,Male,Black,Yes,2,Graduate,No,9703,0.0,112.0,360.0,1.0,Urban,Y
LP001814,Female,Black,Yes,2,Graduate,No,9703,0.0,112.0,360.0,1.0,Urban,Y
LP001814,Female,White,Yes,2,Graduate,No,9703,0.0,112.0,360.0,1.0,Urban,Y
LP001819,Male,Black,Yes,1,Not Graduate,No,6608,0.0,137.0,180.0,1.0,Urban,Y
LP001819,Female,Black,Yes,1,Not Graduate,No,6608,0.0,137.0,180.0,1.0,Urban,Y
LP001819,Female,White,Yes,1,Not Graduate,No,6608,0.0,137.0,180.0,1.0,Urban,Y
LP001824,Female,Black,Yes,1,Graduate,No,2882,1843.0,123.0,480.0,1.0,Semiurban,Y
LP001824,Male,White,Yes,1,Graduate,No,2882,1843.0,123.0,480.0,1.0,Semiurban,Y
LP001824,Female,White,Yes,1,Graduate,No,2882,1843.0,123.0,480.0,1.0,Semiurban,Y
LP001825,Female,Black,Yes,0,Graduate,No,1809,1868.0,90.0,360.0,1.0,Urban,Y
LP001825,Male,White,Yes,0,Graduate,No,1809,1868.0,90.0,360.0,1.0,Urban,Y
LP001825,Female,White,Yes,0,Graduate,No,1809,1868.0,90.0,360.0,1.0,Urban,Y
LP001835,Female,Black,Yes,0,Not Graduate,No,1668,3890.0,201.0,360.0,0.0,Semiurban,N
LP001835,Male,White,Yes,0,Not Graduate,No,1668,3890.0,201.0,360.0,0.0,Semiurban,N
LP001835,Female,White,Yes,0,Not Graduate,No,1668,3890.0,201.0,360.0,0.0,Semiurban,N
LP001836,Male,Black,No,2,Graduate,No,3427,0.0,138.0,360.0,1.0,Urban,N
LP001836,Male,White,No,2,Graduate,No,3427,0.0,138.0,360.0,1.0,Urban,N
LP001836,Female,White,No,2,Graduate,No,3427,0.0,138.0,360.0,1.0,Urban,N
LP001841,Female,Black,No,0,Not Graduate,Yes,2583,2167.0,104.0,360.0,1.0,Rural,Y
LP001841,Male,White,No,0,Not Graduate,Yes,2583,2167.0,104.0,360.0,1.0,Rural,Y
LP001841,Female,White,No,0,Not Graduate,Yes,2583,2167.0,104.0,360.0,1.0,Rural,Y
LP001843,Female,Black,Yes,1,Not Graduate,No,2661,7101.0,279.0,180.0,1.0,Semiurban,Y
LP001843,Male,White,Yes,1,Not Graduate,No,2661,7101.0,279.0,180.0,1.0,Semiurban,Y
LP001843,Female,White,Yes,1,Not Graduate,No,2661,7101.0,279.0,180.0,1.0,Semiurban,Y
LP001844,Male,Black,No,0,Graduate,Yes,16250,0.0,192.0,360.0,0.0,Urban,N
LP001844,Female,Black,No,0,Graduate,Yes,16250,0.0,192.0,360.0,0.0,Urban,N
LP001844,Female,White,No,0,Graduate,Yes,16250,0.0,192.0,360.0,0.0,Urban,N
LP001846,Male,Black,No,3,Graduate,No,3083,0.0,255.0,360.0,1.0,Rural,Y
LP001846,Male,White,No,3,Graduate,No,3083,0.0,255.0,360.0,1.0,Rural,Y
LP001846,Female,White,No,3,Graduate,No,3083,0.0,255.0,360.0,1.0,Rural,Y
LP001849,Female,Black,No,0,Not Graduate,No,6045,0.0,115.0,360.0,0.0,Rural,N
LP001849,Male,White,No,0,Not Graduate,No,6045,0.0,115.0,360.0,0.0,Rural,N
LP001849,Female,White,No,0,Not Graduate,No,6045,0.0,115.0,360.0,0.0,Rural,N
LP001854,Female,Black,Yes,3,Graduate,No,5250,0.0,94.0,360.0,1.0,Urban,N
LP001854,Male,White,Yes,3,Graduate,No,5250,0.0,94.0,360.0,1.0,Urban,N
LP001854,Female,White,Yes,3,Graduate,No,5250,0.0,94.0,360.0,1.0,Urban,N
LP001859,Male,Black,Yes,0,Graduate,No,14683,2100.0,304.0,360.0,1.0,Rural,N
LP001859,Female,Black,Yes,0,Graduate,No,14683,2100.0,304.0,360.0,1.0,Rural,N
LP001859,Female,White,Yes,0,Graduate,No,14683,2100.0,304.0,360.0,1.0,Rural,N
LP001864,Female,Black,Yes,3,Not Graduate,No,4931,0.0,128.0,360.0,0.84,Semiurban,N
LP001864,Male,White,Yes,3,Not Graduate,No,4931,0.0,128.0,360.0,0.84,Semiurban,N
LP001864,Female,White,Yes,3,Not Graduate,No,4931,0.0,128.0,360.0,0.84,Semiurban,N
LP001865,Female,Black,Yes,1,Graduate,No,6083,4250.0,330.0,360.0,0.84,Urban,Y
LP001865,Male,White,Yes,1,Graduate,No,6083,4250.0,330.0,360.0,0.84,Urban,Y
LP001865,Female,White,Yes,1,Graduate,No,6083,4250.0,330.0,360.0,0.84,Urban,Y
LP001868,Female,Black,No,0,Graduate,No,2060,2209.0,134.0,360.0,1.0,Semiurban,Y
LP001868,Male,White,No,0,Graduate,No,2060,2209.0,134.0,360.0,1.0,Semiurban,Y
LP001868,Female,White,No,0,Graduate,No,2060,2209.0,134.0,360.0,1.0,Semiurban,Y
LP001870,Male,Black,No,1,Graduate,No,3481,0.0,155.0,36.0,1.0,Semiurban,N
LP001870,Male,White,No,1,Graduate,No,3481,0.0,155.0,36.0,1.0,Semiurban,N
LP001870,Female,White,No,1,Graduate,No,3481,0.0,155.0,36.0,1.0,Semiurban,N
LP001871,Male,Black,No,0,Graduate,No,7200,0.0,120.0,360.0,1.0,Rural,Y
LP001871,Female,Black,No,0,Graduate,No,7200,0.0,120.0,360.0,1.0,Rural,Y
LP001871,Male,White,No,0,Graduate,No,7200,0.0,120.0,360.0,1.0,Rural,Y
LP001872,Female,Black,No,0,Graduate,Yes,5166,0.0,128.0,360.0,1.0,Semiurban,Y
LP001872,Male,White,No,0,Graduate,Yes,5166,0.0,128.0,360.0,1.0,Semiurban,Y
LP001872,Female,White,No,0,Graduate,Yes,5166,0.0,128.0,360.0,1.0,Semiurban,Y
LP001875,Female,Black,No,0,Graduate,No,4095,3447.0,151.0,360.0,1.0,Rural,Y
LP001875,Male,White,No,0,Graduate,No,4095,3447.0,151.0,360.0,1.0,Rural,Y
LP001875,Female,White,No,0,Graduate,No,4095,3447.0,151.0,360.0,1.0,Rural,Y
LP001877,Female,Black,Yes,2,Graduate,No,4708,1387.0,150.0,360.0,1.0,Semiurban,Y
LP001877,Male,White,Yes,2,Graduate,No,4708,1387.0,150.0,360.0,1.0,Semiurban,Y
